code,tin,name_ru
NG-237059,202817984,Баликчи
NG-237060,202660676,Боло
NG-237061,202664590,Пилол
NG-237062,202660669,Янгичак
NG-237063,202660652,Майдон
NG-237065,202666937,Коракоргон
NG-237066,202849067,Говасой Сохили
NG-237068,202849050,Тинчлик
NG-237069,202849043,Юкори
NG-237070,204303405,Варзигон
NG-16100071,309278414,Чуст Гулзори
NG-16100069,202820168,Янги хаёт
NG-16100061,203633336,Шербилак
NG-16100072,309278834,Янги богишамол
NG-16100026,202858318,Йутмос
NG-16100030,202837612,Кизилтeппа
NG-242001,202679571,Могол
NG-242002,202692755,Кизилёзи
NG-242003,202692748,Зарбдор
NG-242004,202690347,Наъмуна
NG-242006,202679628,Сой буйи
NG-242007,202679635,Достлик
NG-242008,206969904,Октом
NG-242009,207015279,Олмазор
NG-242010,202679643,Кокёр
NG-242011,202679564,Мамай
NG-242012,202829265,Кайроки
NG-242014,202712199,Маданият
NG-242015,206946878,Нов
NG-242016,202764847,Октепа
NG-242017,202712239,Поромон
NG-242018,202719379,Бирлик
NG-242019,202702052,Тинчлик
NG-242020,203204932,Хадикент
NG-242021,202702116,Гайрат
NG-242022,202702109,Дехконобод
NG-242024,207035705,Янги Богистон
NG-242025,202702044,Орта
NG-242026,202702013,Ходжашоркент
NG-242027,202702091,Оксув Говозон
NG-242028,202701995,Бог
NG-242029,202719362,Говозон
NG-242030,202665574,Гулшан
NG-242031,202702037,Туман
NG-242032,202665487,Бостон
NG-242033,206958395,Гулистон
NG-242034,202702005,Янгиобод
NG-242035,202665559,Сохил
NG-242036,202665566,Богистон
NG-242037,207109120,Ибрат
NG-242041,202723920,Бешбулок
NG-242042,202686825,Корик
NG-242043,202679611,Корасув
NG-242046,302784320,Обод
NG-242047,302783590,Юксалиш
NG-242048,207163429,Кутлугтол
NG-242049,202665534,Кораполвон
NG-242050,202666976,Радивон
NG-242051,202665542,Куйи кораполвон
NG-242052,202679556,Гаистон
NG-242053,202702124,Барака
NG-242054,202712246,Баркамол
NG-242055,202670577,Ровут
NG-242056,202712254,Нурафшон
NG-242057,202679549,Кизилкиёк
NG-242058,202702148,Галаба
NG-242059,202712207,Салмон
NG-242060,202712182,Машъал
NG-242061,202712214,Бунёдкор
NG-242062,202715581,Кандиён
NG-242064,207041169,Газнон
NG-242065,202665510,Булокбоши
NG-242067,202665503,Юкори навкент
NG-242068,202665494,Хуррият
NG-242069,206976975,Ровот
NG-242070,202664575,Навкент
NG-242071,202665527,Сутлибулок
NG-16110069,202679595,Юмалок тепа
NG-16110066,207109137,Юкори корайонток
NG-16110022,202764854,Заркент
NG-16110062,205952476,Тиллатепа
NG-16110003,202664583,Бекабад
NG-16110065,202702020,Чонгбагиш
NG-16110024,202702076,Истикбол
NG-16120094,202770104,Элобод
NG-16120053,202823693,Мустакиллик
NG-16120067,202802008,Порлок
NG-16120065,202823582,Орзу
NG-16120027,202673478,Елхон
NG-16120032,207338730,Иджодкор
NG-16120079,202770223,Урта гирвон
NG-16120011,202770033,Бог
NG-16120019,202770129,Гулобод
NG-16120095,202770341,Юкори гирвон
NG-16120023,202577690,Давлатобод
NG-16120085,201973564,Халклар дустлиги
NG-16120056,202766908,Навроз
NG-16120114,309380843,Тадбиркор
NG-16120080,202770230,Урта Ровустон
NG-16120040,202770444,Куйи ровустон
NG-16120078,202307930,Умид
NG-16120058,202406095,Нуробод
NG-16120055,201931734,Навбахор
NG-16120096,202770358,Юкори ровустон
NG-16120097,202838373,Юксалиш
NG-16120034,202770112,Ирвадон
NG-16120077,201931402,Токувчи
NG-16120115,309377061,Истиклол
NG-16120021,202519303,Гулшан
NG-16120039,202770420,Куйи Гирвон
NG-16120092,202770294,Шишаки
NG-16120105,202192000,Янги тонг
NG-16120018,202823504,Гулистон
NG-16120052,202439743,Мингчинор
NG-16120047,202650965,Манавият
NG-16120015,202073852,Гузал
NG-16120073,203010731,Сохил
NG-16120009,202681706,Б.Машраб
NG-16120101,305660093,Янги замин
NG-16120076,207038075,Тинчлик
NG-16120012,202770057,Бунёдкор
NG-16120004,202132027,Ахсикент
NG-16120091,202770286,Шербулок
NG-16120066,202766614,Оромгох
NG-16120051,202131993,Мингтерак
NG-16120036,202132066,Ишонч
NG-16120054,202796356,Мустакилликнинг беш йиллиги
NG-16120038,207177046,Келажак Тонги
NG-16120035,202766574,Истикбол
NG-16120083,202146863,Фуркат
NG-16120070,207334372,Саховат
NG-16120008,202132106,А.Бeруни
NG-16120003,202386724,Атанган гузар
NG-16120049,202769855,Мехнатобод
NG-16120071,202231956,Сихатгох
NG-16120086,202854093,Чаманзор
NG-16120028,305617968,Ёшлик
NG-401002,202181520,Алпомиш
NG-401007,305583459,Баркамол Авлод
NG-401008,202439671,Бахор
NG-401010,202769894,Бобуршох
NG-401013,202175543,Бостон
NG-401014,202796317,Гишт куприк
NG-401016,202659256,Гузар
NG-401017,202166435,Гулбог
NG-401022,202777141,Гунча
NG-401024,202132034,Дамбог
NG-401025,201712610,Даштбог
NG-401026,202681753,Диёр
NG-401029,202139809,Зарафшон
NG-401030,202631284,Зарбдор
NG-401031,202258834,Заркент
NG-401032,202777158,Илгор
NG-401037,202135172,Курашхона
NG-401038,202047607,Кадамжо
NG-401041,206940395,Лола
NG-401043,202146887,Маданий Маориф
NG-401044,202139784,Мажнунтол
NG-401045,202132010,Маргилон
NG-401047,202681777,Марифат
NG-401049,202139791,Мехрибонлик
NG-401056,202692866,Нурафшон
NG-401058,206941995,Обжувоз
NG-401059,202451294,Оби-Хаёт
NG-401060,202166443,Обод
NG-401061,202132042,Озод
NG-401062,202681721,Олвализор
NG-401063,202659311,Олтитош
NG-401067,202659264,Саноат
NG-401068,202766622,Сардоба
NG-401070,202194719,Сохибкор
NG-401072,202683631,Сумалак Гузари
NG-401073,207182208,Тараккият
NG-401079,202047495,Учкун
NG-401080,202700181,Фаровон
NG-401085,202769870,Чинор
NG-401086,202132081,Чорсу
NG-401087,202129155,Шарк Тонги
NG-401088,202777180,Шаршара
NG-401091,202181513,Шодлик
NG-401096,202681714,Яккасада
NG-401097,202659596,Яккатут
NG-401098,207127939,Янги Аср
NG-401100,202844501,Янги-йул
NG-401101,202777165,Янги Курилиш
NG-16120112,309058119,Ибрат
NG-16120108,309306212,Кувонч
NG-16120111,309058054,Зиёкор
NG-16120104,207174913,Янгиобод
NG-16120106,202132003,Янги хаёт
NG-16120110,309278328,Равнак
NG-16120113,309123765,Ойдинкол
NG-16120005,202675854,Байналмилал
NG-16120107,309304319,Чаман
NG-16120020,202156961,Ифтихор
NG-16120084,202854157,Хакикат
NW-211001,202067234,Баймурат
NW-211002,202430463,Бирлик
NW-211003,202430431,Навруз
NW-211005,202067202,Саржал
NW-211006,202365820,Шуртепа
NW-211007,204573893,Юксалиш
NW-211009,202365813,Шуркул
NW-211011,202430455,Гулистон
NW-211014,202999729,Зафаробод
NW-211015,306369421,кукча
NW-21010015,202067258,Янгиказган
NW-21010006,202067226,Карагата
NW-21010011,202866119,Уштобe
NW-216001,204737878,Гамхур
NW-216002,204737885,Уртакургон
NW-216003,203417635,Гулзор
NW-216004,204737940,Калайи-Азизон
NW-216005,204737918,Маликобод
NW-216006,204737957,Окработ
NW-216007,204737933,Сарой
NW-216008,204737925,Узилишкент
NW-216009,203417643,Фуркат
NW-216010,204737893,Хужакургон
NW-216012,203226969,Янги хаёт
NW-216013,204737964,Бободуги
NW-216015,204737814,Башир
NW-216016,204737799,Вангози
NW-216017,204737854,кулолон
NW-216019,206919751,Маданият
NW-216021,204737774,Окмачит
NW-216022,204737822,Пахтаобод
NW-216023,204737807,Тожикон
NW-216024,204737782,Тошмачит
NW-216025,204737767,Хафкориён
NW-216026,204738092,Азизобод
NW-216028,204738060,Арабхона
NW-216029,204738117,Варозун
NW-216030,204738156,Гулбог
NW-216031,204738132,Демас
NW-216032,204738077,Зарметан
NW-216033,309066679,Консурун
NW-216035,203220558,Узбекистон
NW-216036,204738124,Хусбуддин
NW-216037,204738100,Шейхон
NW-216038,204738053,Айрончи
NW-216039,204737972,Булакработ
NW-216040,202303708,Бустон
NW-216041,204738014,Гойибон
NW-216042,204737996,Гумбаз
NW-216045,205704198,Оксоч
NW-216046,204738038,Суфиён
NW-216047,204738006,Тавоис
NW-216048,204738021,Хомработ
NW-21080045,204737861,Кушарти
NW-21080048,204738045,Яшнаобод
NW-21080050,309066583,Нурафшон
NW-21080019,204737839,Зиёкор
NW-21080025,204737846,Ободдиёр
NW-21080051,309066734,Мустакиллик
NW-21080043,204737901,Хумо
NW-21080001,203417650,Алишер Навоий
NW-230001,203043248,коражон
NW-230002,203043216,кизилой
NW-230003,203043224,кескантерак
NW-230004,206947719,келачи
NW-230005,203032482,Янгиобод
NW-230007,203030493,Юкори Бешработ
NW-230008,203942704,кухрон
NW-230010,203907223,Янги хаёт
NW-230011,203909386,Ок олтин
NW-230012,302757227,Арабхона
NW-230014,203030422,Совунгар
NW-230015,202027536,Сарой
NW-230016,203030485,Армижон
NW-230018,203948275,Сарбозор
NW-230019,202027544,карвон
NW-230020,203021805,Чорвокгузар
NW-230021,203054226,Навкар
NW-230022,203030446,Арабсарой
NW-230023,203030540,Хашман
NW-230024,203070745,Калкон ота
NW-230025,203032499,Халоват-тепа
NW-230026,203047566,Ёш куч
NW-230027,203904274,Ялтиработ
NW-230028,203904267,Тошработ
NW-230029,203030414,Янги куч
NW-230030,203049610,Уч тут
NW-230031,203030399,кизилработ
NW-230032,203924069,Мехнат
NW-230034,203030407,кизилтепа
NW-230035,203030454,Буркут
NW-230036,203037831,Пахтакор
NW-230037,203030501,Узбекистон
NW-230038,203909379,Гужбогтепа
NW-230039,203030461,Навбахор
NW-230040,203030533,коровултепа
NW-230041,203030518,Янги йул
NW-21020008,203043231,Гулистон
NW-21020004,203056341,Бeшработ
NW-234001,203569881,Дурман
NW-234002,203569874,Азамат
NW-234003,203569898,кахрамон
NW-234004,207232168,кумушкон
NW-234005,203569992,Сардоба
NW-234006,203570004,Дустлик
NW-234007,203569977,Малик
NW-234008,203569953,Хазора
NW-234009,203569960,Дегарон
NW-234011,203569914,Уйрот
NW-234012,203569938,Айрончи
NW-234013,203569921,Янгиобод
NW-234015,203569859,Аллон
NW-234016,203569866,Нурафшон
NW-234018,203569827,Маданият
NW-234019,203569984,Арабхона
NW-234020,203569794,Навруз
NW-234021,203569803,Пахтаобод
NW-234023,207213468,Богишамол
NW-234025,202813144,Дехкон
NW-234026,305468275,Узбекистон
NW-234027,203569748,Варк
NW-234028,203569755,каловот
NW-234029,203569763,Аргун
NW-234030,203569731,Янги арик
NW-234031,203569770,Талкок
NW-234032,203569787,катта Мачит
NW-234033,202813294,МирСаид Бахром
NW-234036,202813254,Фарход
NW-234037,202813151,Хужа хисрав
NW-234038,202813247,Зиёкор
NW-234039,202813279,Бешкент
NW-21030028,203569810,Нарпай
NW-21030023,202813223,Кухна кургон
NW-21030038,203569945,Хончорбог
NW-21030044,308784048,Янги варк
NW-21030016,203569842,Жалойир
NW-21030030,203569834,Пахлавон
NW-21030046,308805415,Янгихаёт
NW-238001,203659374,Авазсой
NW-238003,203659366,Дехибаланд
NW-238005,203330760,Мустакиллик
NW-238006,206678143,Орасой
NW-238010,204929622,каттасой
NW-238011,203650750,кизилча
NW-238012,203659381,Сентоб
NW-238013,203671298,Темирковук
NW-238014,203659327,Жарма
NW-238016,205362815,Истиклол
NW-238017,203659334,кадок
NW-238018,203656480,Сувлик
NW-238019,203671281,Чуя
NW-238020,203654967,Янгитурмуш
NW-238023,203330745,Гафур Гулом
NW-238024,203339581,Ибн Сино
NW-238025,203324435,Миришкор
NW-238026,203339527,Нурфахр
NW-238027,203327225,Окмачит
NW-238031,203332781,Эшон Судур
NW-238032,203327233,Янги хаёт
NW-21040004,203327289,Будик
NW-21040034,309033079,Нуробод
NW-21040003,203659359,Амир Темур
NW-21040036,309028202,Тинчлик
NW-21040002,203327185,Алишер Навоий
NW-21040035,309027852,Бустон
NW-21040021,203530425,Сайдато
NW-244001,204080978,Томдибулок
NW-244002,204081010,Актов
NW-244003,204080961,Сукетти
NW-244004,204080993,кериз
NW-244005,204081003,керегетов
NW-244006,204080985,Шиели
NW-244007,204080954,Аяккудук
NW-21050001,309047829,Шарк
NW-248001,203942624,Мустакиллик
NW-248002,203942584,Айтим
NW-248003,203942600,Навоий
NW-248004,202892902,Абай
NW-248005,203942592,Дустлик
NW-248006,207237342,Йулчилар
NW-248007,202692945,Шалхар
NW-248008,203942617,кокпатас
NW-248009,202692914,Узункудук
NW-248010,202692921,Мингбулок
NW-248011,202692938,кукаяз
NW-248013,202692906,Боздун
NW-21110014,308746995,Ифтихор
NW-21110003,202692898,Алтинтов
NW-251001,202911323,Авокли
NW-251002,202782785,Богчакалон
