tin,district_soato,uzcad_code,code,name_uz_latin,name_uz_cyril,name_ru
201012019,1735240,1735240004,23100019,Taza-jol,Таза-жол,Таза-жол
201012002,1735240,1735240003,23100013,Qosterek,Қостерек,Костерек
201012034,1735240,1735240013,23100014,Qizil o'zek,Қизил ўзек,Кизил узек
201011992,1735240,1735240008,23100020,Tazg'ara,Тазғара,Тазгара
202665219,1735240,1735240019,23100006,Dosliq,Дослиқ,Дослик
201012026,1735240,1735240001,23100010,Kenes,Кенес,Кенес
202665241,1735240,1735240002,23100011,Ko'kshi qala,Кўкши қала,Кукши кала
201011977,1735240,1735240011,23100002,Baxitli,Бахитли,Бахитли
202935238,1735243,1735243013,23110013,Taza bazar,Таза базар,Таза базар
202935221,1735243,1735243004,23110010,Monshaqli,Моншақли,Моншакли
203935158,1735243,1735243001,23110001,Aybuyir,Айбуйир,Айбуйир
202935253,1735243,1735243010,23110008,Madeniyat,Маденият,Маденият
202951661,1735243,1735243005,23110005,Diyxanabad,Дийханабад,Дийханабад
202935245,1735243,1735243011,23110011,Navriz,Навриз,Навриз
202951646,1735243,1735243003,23110009,Mamiy,Мамий,Мами
207273118,1735243,1735243009,23110006,Qarabayli,Қарабайли,Карабайли
202951639,1735243,1735243002,23110002,Aq jap,Ақ жап,Ак жап
202951678,1735243,1735243006,23110007,Ketenler,Кетенлер,Кетенлер
202780069,1735243,1735243007,23110003,Begjap,Бегжап,Бегжап
202951654,1735243,1735243008,23110004,Birleshik,Бирлешик,Бирлешик
202951685,1735243,1735243012,23110012,Sarmanbaykol,Сарманбайкол,Сарманбайкол
207138766,1735250,1735250021,23120023,Koinot,Коинот,Коинот
304773088,1735250,1735250013,23120015,Iftixor,Ифтихор,Ифтихор
304773199,1735250,1735250002,23120011,Jasorat,Жасорат,Жасорат
203093756,1735250,1735250031,23120012,Ibn-Sino,Ибн-Сино,Ибн-Сино
207107607,1735250,1735250010,23120026,Oq-oltin,Оқ-олтин,Ок-олтин
207138798,1735250,1735250027,23120034,Cho‘pon,Чўпон,Чупон
304773135,1735250,1735250014,23120007,Kichik Guldursun,Кичик Гулдурсун,Кичик Гулдурсун
207138774,1735250,1735250020,23120016,Ixlos,Ихлос,Ихлос
207138781,1735250,1735250026,23120027,Paxtachi,Пахтачи,Пахтачи
207138821,1735250,1735250017,23120032,Tuproqqal’a,Тупроққалъа,Тупроккалъа
310231292,1735250,1735250040,23120040,Barhayot,Барҳаёт,Бархаёт
304773150,1735250,1735250003,23120024,Navbahor,Навбаҳор,Навбахор
310219488,1735250,1735250039,23120039,To‘rt devor,Тўрт девор,Турт девор
308824147,1735250,1735250037,23120013,Iqbol,Иқбол,Икбол
304779174,1735250,1735250024,23120018,Qoshqo'ra,Қошқўра,Кошкура
207138806,1735250,1735250011,23120037,Yangi O‘zbekiston,Янги Ўзбекистон,Янги Узбекистон
305254455,1735250,1735250036,23120014,Istiqlol,Истиқлол,Истиклол
203093764,1735250,1735250034,23120031,Toshkent,Тошкент,Тошкент
203093749,1735250,1735250030,23120006,Bo‘ston,Бўстон,Бустон
203093771,1735250,1735250033,23120002,Abay,Абай,Абай
310219495,1735250,1735250038,23120038,Burgutqal’a,Бургутқалъа,Бургуткалъа
203093621,1735250,1735250001,23120030,Toza-bog',Тоза-боғ,Тоза-бог
203093732,1735250,1735250032,23120001,Alisher Navoiy,Алишер Навоий,Алишер Навоий
203093614,1735250,1735250019,23120005,Amirobod,Амиробод,Амиробод
203093724,1735250,1735250006,23120019,Qizilqum,Қизилқум,Кизилкум
203093684,1735250,1735250012,23120025,Navoiy,Навоий,Навоий
207138727,1735250,1735250023,23120009,Dumanqal’a,Думанқалъа,Думанкалъа
203093638,1735250,1735250004,23120022,Guldursun,Гулдурсун,Гулдурсун
203093606,1735250,1735250018,23120010,Do‘stlik,Дўстлик,Дустлик
206953933,1735250,1735250035,23120017,Qavatqal’a,Қаватқалъа,Каваткала
203093653,1735250,1735250025,23120020,Qilichinak,Қиличинак,Киличинак
203093645,1735250,1735250009,23120021,Qirqqizobod,Қирққизобод,Кирккизобод
207138814,1735250,1735250029,23120003,Ayozqal'a,Аёзқалъа,Аёзкалъа
203093660,1735250,1735250022,23120028,Sarabiy,Сарабий,Сарабий
203093717,1735250,1735250016,23120035,Sharq Yulduzi,Шарқ Юлдузи,Шарк Юлдузи
207164704,1735250,1735250005,23120029,Saxtiyon,Сахтиён,Сахтиён
203093677,1735250,1735250008,23120008,Guliston,Гулистон,Гулистон
203093700,1735250,1735250015,23120004,Aqchako‘l,Ақчакўл,Акчакул
203093692,1735250,1735250028,23120036,Ellikqal’a,Элликқалъа,Элликкала
204247862,1735250,1735250007,23120033,Chuqurqoq,Чуқурқоқ,Чукуркок
204759992,1735228,1735228010,23180008,Nurli keleshek,Нурли келешек,Нурли келешек
201832184,1735228,1735228001,23180001,Obad makon,Обад макон,Обад макон
201832200,1735228,1735228003,23180011,Taxiatosh,Тахиатош,Тахиатош
202426958,1735228,1735228008,23180002,Aydinjol,Айдынжол,Айдынжол
310201242,1735228,1735228014,23180014,Yangi makon,Янги макон,Янги макон
202779534,1735228,1735228007,23180006,Qusshiliq,Қусшилиқ,Кусшилик
204760004,1735228,1735228009,23180009,Orayliq,Орайлиқ,Орайлик
201832192,1735228,1735228002,23180004,Jayxun,Жайхун,Жайхун
201832217,1735228,1735228004,23180013,Shamshiraq,Шамширақ,Шамширак
202800929,1735228,1735228011,23180007,Naymankul,Найманкул,Найманкул
202676964,1735228,1735228006,23180012,Halqlar doslig'i,Ҳалқлар дослиғи,Халклар дослиги
202780131,1735228,1735228013,23180010,Saraykul,Сарайкул,Сарайкул
202780052,1735228,1735228012,23180005,Keneges,Кенегес,Кенегес
202501438,1735228,1735228005,23180003,Dosliq,Дослиқ,Дослик
202790396,1735209,1735209003,23030005,Kusxanatau,Кусханатау,Кусханатау
205013188,1735209,1735209004,23030004,Ko'k suv,Кўк сув,Кук сув
202790404,1735209,1735209005,23030003,Erkindarya,Еркиндарья,Еркиндарья
202790429,1735209,1735209002,23030001,Aspantay,Аспантай,Аспантай
203147853,1735209,1735209001,23030002,Bozatou,Бозатоу,Бозатоу
202779843,1703214,1703214020,17070014,Gurkirov,Гуркиров,Гуркиров
202779788,1703214,1703214037,17070023,Istiqlol,Истиқлол,Истиклол
202779749,1703214,1703214051,17070018,Jahonobod,Жаҳонобод,Жаxонобод
202756183,1703214,1703214012,17070042,Taraqqiyot,Тараққиёт,Тараккиёт
305566763,1703214,1703214016,17070062,Yangi boston obod,Янги бостон обод,Янги бостон обод
202756286,1703214,1703214022,17070030,Qoʻgʻay,Қўғай,Кугай
202779724,1703214,1703214019,17070006,Beshtarak,Бештерак,Бештерак
202779764,1703214,1703214011,17070036,Navro'zobod,Наврўзобод,Наврозобод
202801088,1703214,1703214017,17070003,Anorzor,Анорзор,Анорзор
202756358,1703214,1703214062,17070059,Yuqori hosil,Юқори ҳосил,Юкори хосил
202801095,1703214,1703214044,17070057,Elatan,Элатан,Елатан
202779804,1703214,1703214004,17070017,Do'stlik,Дўстлик,Достлик
202756397,1703214,1703214053,17070021,Zaxiriddin Muxammad Bobur,Захириддин Муҳаммад Бобур,Захириддин Мухаммад Бобур
202779692,1703214,1703214057,17070037,Obod,Обод,Обод
202756279,1703214,1703214049,17070013,Guliston,Гулистон,Гулистон
202779835,1703214,1703214041,17070043,Tinchlik,Тинчлик,Тинчлик
202801064,1703214,1703214003,17070010,Boston,Бўстон,Бостон
202756190,1703214,1703214031,17070060,Yuqori Chuvama,Юқори Чувама,Юкори Чувама
202756208,1703214,1703214030,17070029,Qumko'cha,Қумкўча,Кумкоча
202756365,1703214,1703214015,17070053,Chekyor,Чекёр,Чекёр
202756405,1703214,1703214009,17070035,Navjur,Навжур,Навжур
202756319,1703214,1703214005,17070032,Manguberdy,Мангуберди,Мангуберди
202809622,1703214,1703214048,17070007,Birlashgan,Бирлашган,Бирлашган
202756151,1703214,1703214023,17070028,Kuygan-yor,Куйган-ёр,Куйган-ёр
202756420,1703214,1703214059,17070041,Solboshi,Солбоши,Солбоши
202801056,1703214,1703214002,17070002,Amir Temur,Амир Темур,Амиртемур
202756413,1703214,1703214054,17070022,Zarbdor,Зарбдор,Зарбдор
202756144,1703214,1703214007,17070033,Markaz,Марказ,Марказ
202756373,1703214,1703214024,17070034,Mirzo Ulug‘bek,Мирзо Улуғбек,Мирзо Улугбек
202756168,1703214,1703214027,17070049,Uzunko'cha,Узункўча,Узункуча
202779717,1703214,1703214014,17070052,Haqqulobod,Ҳаққулобод,Хаккулобод
202779850,1703214,1703214018,17070005,Beshmirza,Бешмирза,Бешмирза
202779811,1703214,1703214034,17070009,Botirobod,Ботиробод,Ботиробод
202779795,1703214,1703214063,17070063,Yangiobod,Янгиобод,Янгиобод
202779684,1703214,1703214036,17070011,Gudor,Гудур,Гудур
204776711,1703214,1703214025,17070051,O'rtaqishloq,Ўртақишлоқ,Уртакишлок
202809639,1703214,1703214058,17070039,Oq-oltin,Оқ-олтин,Ок-олтин
202756302,1703214,1703214006,17070026,Qashqarlik,Қашқарлик,Кашкарлик
202779828,1703214,1703214001,17070019,A.Jomiy,А.Жомий,А.Жоми
202756262,1703214,1703214008,17070040,Rovot,Ровот,Ровот
202756334,1703214,1703214050,17070015,Daminboychek,Даминбойчек,Даминбойчек
202756437,1703214,1703214046,17070004,Barhayot,Барҳаёт,Бархаёт
202756247,1703214,1703214045,17070061,Yangi avlod,Янги авлод,Янги авлод
202805200,1703214,1703214038,17070025,Iftixor,Ифтихор,Ифтихор
202801071,1703214,1703214010,17070058,Yuqori,Юқори,Юкори
202756341,1703214,1703214042,17070045,Toshloq,Тошлоқ,Тошлок
202779867,1703214,1703214052,17070020,Jonobod,Жонобод,Жонобод
202756254,1703214,1703214013,17070046,Tuyachi,Туячи,Туячи
204804762,1703214,1703214060,17070055,Shinam,Шинам,Шинам
202779874,1703214,1703214056,17070031,Qo'shko'prik,Қўшкўприк,Кошкоприк
202779771,1703214,1703214040,17070048,To'rtko'l,Тўрткўл,Торткол
202779732,1703214,1703214035,17070012,Guzar,Гузар,Гузар
202756215,1703214,1703214026,17070044,Toshkechik,Тошкечик,Тошкечик
202805217,1703214,1703214039,17070038,Oybek,Ойбек,Ойбек
202756230,1703214,1703214047,17070016,Daryobo'yi,Дарёбўйи,Дарёбойи
202756380,1703214,1703214061,17070056,Shodlik,Шодлик,Шодлик
202779700,1703214,1703214043,17070047,To'raobod,Тўраобод,Тораобод
202779756,1703214,1703214055,17070024,Ittifoq,Иттифоқ,Иттифок
202756223,1703214,1703214021,17070027,Qorayontoq,Қораёнтоқ,Кораёнток
206955424,1703214,1703214029,17070054,Chortonliq,Чўртанлиқ,Чортонлик
202756326,1703214,1703214028,17070050,Urganji,Урганжи,Урганжи
304974296,1703206,1703206043,17030032,Matonat,Матонат,Матонат
202286064,1703206,1703206034,17030001,Islomobod,Исломобод,Исломобод
202286262,1703206,1703206011,17030035,Navnihol,Навниҳол,Навнихол
202286089,1703206,1703206063,17030051,Turkiston,Туркистон,Туркистон
202286072,1703206,1703206044,17030038,Oqqo'rg'on,Оққўрғон,Оккоргон
202286397,1703206,1703206009,17030029,Qo'rg'oncha,Қўрғонча,Коргонча
202286373,1703206,1703206008,17030024,Qahramon,Қаҳрамон,Кахрамон
202286341,1703206,1703206004,17030010,Gulshan,Гулшан,Гулшан
207226474,1703206,1703206025,17030021,Olimbek,Олимбек,Олимбек
202286025,1703206,1703206048,17030065,Yakkatol,Яккатол,Яккатол
202286334,1703206,1703206006,17030013,Dog'iston,Доғистон,Догистон
202286326,1703206,1703206007,17030020,Ilg'or,Илғор,Илгор
305127485,1703206,1703206066,17030059,Sherobod,Шеробод,Шеробод
202286555,1703206,1703206061,17030052,To‘da,Тўда,Тода
202286531,1703206,1703206059,17030042,Sarnavul,Сарнавул,Сарнавул
202286548,1703206,1703206055,17030025,Qiyali,Қияли,Кияли
202286129,1703206,1703206028,17030041,Eshonchek,Эшончек,Эшончек
202286491,1703206,1703206053,17030022,Chinobod,Чинобод,Чинобод
202286168,1703206,1703206033,17030064,Polvonko'l,Полвонкўл,Полвонкул
204074525,1703206,1703206054,17030027,Ko'l bo'yi,Кўл бўйи,Кул буйи
202286151,1703206,1703206022,17030014,Mustaqillik,Мустақиллик,Мустакиллик
202286380,1703206,1703206001,17030002,Adolat,Адолат,Адолат
202286040,1703206,1703206040,17030023,Kattabuloq,Каттабулоқ,Каттабулок
204032671,1703206,1703206018,17030053,O'lmas,Ўлмас,Олмас
202286057,1703206,1703206042,17030031,Markaz,Марказ,Марказ
202286144,1703206,1703206023,17030015,Do'stlik,Дўстлик,Достлик
202286001,1703206,1703206046,17030054,O'rtaqo'rg'on,Ўртақўрғон,Ортакоргон
202286230,1703206,1703206016,17030048,Tovuldi,Товулди,Товулди
202286136,1703206,1703206029,17030043,Sahovat,Саҳоват,Саховат
207110295,1703206,1703206036,17030004,Aralxon,Аралхон,Аралхон
202286190,1703206,1703206027,17030034,O'rmonbek,Ўрмонбек,Ормонбек
202286524,1703206,1703206065,17030060,Sho‘r,Шўр,Шор
202286420,1703206,1703206002,17030006,A'lam,Аълам,Аълам
202286018,1703206,1703206038,17030011,Go'ravon,Гўравон,Гуравон
202286104,1703206,1703206049,17030007,Barkamol,Баркамол,Баркамол
202286469,1703206,1703206058,17030040,Omonariq,Омонариқ,Омонарик
202286183,1703206,1703206024,17030019,Zulfiqor,Зулфиқор,Зулфикор
202286033,1703206,1703206047,17030061,Eski markaz,Эски марказ,Эски марказ
204047597,1703206,1703206030,17030057,Xalfachek,Халфачек,Халфачек
202286112,1703206,1703206060,17030047,Sortepa,Сортепа,Сортепа
202286484,1703206,1703206062,17030050,Tumor,Тумор,Тумор
202286254,1703206,1703206014,17030045,Siza,Сиза,Сиза
